date,Open,High,Low,Close,Volume,Ticker
2025-10-01 00:16:00,2.5800,2.6000,2.5600,2.5900,6186.0000,AIHS
2025-10-01 00:15:00,2.6300,2.6400,2.5600,2.5900,15894.0000,AIHS
2025-10-01 00:14:00,2.6400,2.6500,2.6300,2.6500,493.0000,AIHS
2025-10-01 00:13:00,2.6600,2.6700,2.6300,2.6300,7231.0000,AIHS
2025-10-01 00:12:00,2.6300,2.7100,2.6300,2.6600,8468.0000,AIHS
2025-10-01 00:11:00,2.6600,2.6700,2.6000,2.6200,12178.0000,AIHS
2025-10-01 00:10:00,2.6200,2.6900,2.5800,2.6500,16229.0000,AIHS
2025-10-01 00:09:00,2.5800,2.6300,2.5600,2.6100,10600.0000,AIHS
2025-10-01 00:08:00,2.5750,2.6000,2.5600,2.5800,9775.0000,AIHS
2025-10-01 00:07:00,2.5900,2.6000,2.5600,2.5700,7438.0000,AIHS
2025-10-01 00:06:00,2.6100,2.6300,2.5500,2.5800,25487.0000,AIHS
2025-10-01 00:05:00,2.6500,2.7000,2.6000,2.6000,17978.0000,AIHS
2025-10-01 00:04:00,2.6400,2.6800,2.6350,2.6500,16160.0000,AIHS
2025-10-01 00:03:00,2.6600,2.7300,2.6100,2.6500,28059.0000,AIHS
2025-10-01 00:02:00,2.7000,2.7600,2.5300,2.6700,71878.0000,AIHS
2025-10-01 00:01:00,2.9500,2.9700,2.6700,2.7200,101702.0000,AIHS
2025-10-01 00:00:00,3.0000,3.4000,2.7400,2.9600,133068.0000,AIHS
2025-10-01 15:59:00,4.8900,4.9200,4.7700,4.9200,1032.0000,GLXG
2025-10-01 15:58:00,4.7700,4.8800,4.7700,4.8700,107.0000,GLXG
2025-10-01 15:57:00,4.8500,4.8600,4.8500,4.8600,250.0000,GLXG
2025-10-01 15:56:00,4.8000,4.8000,4.8000,4.8000,220.0000,GLXG
2025-10-01 15:54:00,4.7800,4.8000,4.7800,4.8000,300.0000,GLXG
2025-10-01 15:52:00,4.7900,4.7900,4.7900,4.7900,50.0000,GLXG
2025-10-01 15:49:00,4.7800,4.7800,4.7600,4.7600,350.0000,GLXG
2025-10-01 15:48:00,4.7600,4.7800,4.7600,4.7603,653.0000,GLXG
2025-10-01 15:47:00,4.7633,4.7633,4.7633,4.7633,150.0000,GLXG
2025-10-01 15:46:00,4.8300,4.8300,4.7600,4.7600,55.0000,GLXG
2025-10-01 15:45:00,4.7600,4.7700,4.7600,4.7600,795.0000,GLXG
2025-10-01 15:44:00,4.8000,4.8000,4.7616,4.7616,26.0000,GLXG
2025-10-01 15:43:00,4.7600,4.7600,4.7600,4.7600,77.0000,GLXG
2025-10-01 15:42:00,4.7600,4.7600,4.7600,4.7600,211.0000,GLXG
2025-10-01 15:41:00,4.7600,4.7600,4.7600,4.7600,1.0000,GLXG
2025-10-01 15:39:00,4.8200,4.8200,4.8000,4.8000,63.0000,GLXG
2025-10-01 15:38:00,4.8207,4.8207,4.8200,4.8200,264.0000,GLXG
2025-10-01 15:37:00,4.7600,4.8200,4.7600,4.7700,107.0000,GLXG
2025-10-01 15:36:00,4.7500,4.7700,4.7500,4.7600,359.0000,GLXG
2025-10-01 15:35:00,4.7500,4.7500,4.7500,4.7500,10.0000,GLXG
2025-10-01 15:34:00,4.7600,4.7600,4.7600,4.7600,183.0000,GLXG
2025-10-01 15:33:00,4.7800,4.7800,4.7600,4.7600,1200.0000,GLXG
2025-10-01 15:32:00,4.7600,4.7600,4.7600,4.7600,5.0000,GLXG
2025-10-01 15:31:00,4.7600,4.7600,4.7600,4.7600,40.0000,GLXG
2025-10-01 15:30:00,4.7600,4.7600,4.7600,4.7600,6166.0000,GLXG
2025-10-01 15:29:00,4.7700,4.7800,4.7600,4.7700,316.0000,GLXG
2025-10-01 15:28:00,4.7600,4.7600,4.7600,4.7600,10.0000,GLXG
2025-10-01 15:26:00,4.7600,4.7600,4.7600,4.7600,41.0000,GLXG
2025-10-01 15:25:00,4.7600,4.7600,4.7600,4.7600,2.0000,GLXG
2025-10-01 15:24:00,4.7600,4.7600,4.7600,4.7600,568.0000,GLXG
2025-10-01 15:23:00,4.7600,4.7600,4.7600,4.7600,30.0000,GLXG
2025-10-01 15:22:00,4.7600,4.7600,4.7600,4.7600,98.0000,GLXG
2025-10-01 15:20:00,4.7600,4.7600,4.7600,4.7600,259.0000,GLXG
2025-10-01 15:19:00,4.7800,4.7800,4.7600,4.7600,328.0000,GLXG
2025-10-01 15:18:00,4.7600,4.7600,4.7600,4.7600,1.0000,GLXG
2025-10-01 15:17:00,4.7600,4.7800,4.7600,4.7800,202.0000,GLXG
2025-10-01 15:13:00,4.7700,4.7800,4.7700,4.7800,1322.0000,GLXG
2025-10-01 15:11:00,4.7800,4.7800,4.7800,4.7800,150.0000,GLXG
2025-10-01 15:09:00,4.7800,4.7800,4.7700,4.7700,2483.0000,GLXG
2025-10-01 15:08:00,4.7700,4.7700,4.7700,4.7700,1.0000,GLXG
2025-10-01 15:07:00,4.7800,4.7801,4.7800,4.7801,223.0000,GLXG
2025-10-01 15:06:00,4.7800,4.7801,4.7800,4.7801,446.0000,GLXG
2025-10-01 15:05:00,4.7800,4.7800,4.7800,4.7800,393.0000,GLXG
2025-10-01 15:04:00,4.7709,4.7709,4.7709,4.7709,10.0000,GLXG
2025-10-01 15:02:00,4.7700,4.7700,4.7700,4.7700,2.0000,GLXG
2025-10-01 15:01:00,4.7800,4.8700,4.7700,4.7703,939.0000,GLXG
2025-10-01 15:00:00,4.7700,4.7700,4.7700,4.7700,553.0000,GLXG
2025-10-01 14:59:00,4.7700,4.7700,4.7600,4.7600,1240.0000,GLXG
2025-10-01 14:58:00,4.7500,4.7600,4.7400,4.7400,63.0000,GLXG
2025-10-01 14:57:00,4.7600,4.7600,4.7400,4.7400,62.0000,GLXG
2025-10-01 14:56:00,4.7600,4.7600,4.7600,4.7600,154.0000,GLXG
2025-10-01 14:54:00,4.7400,4.7400,4.7400,4.7400,5.0000,GLXG
2025-10-01 14:53:00,4.7600,4.7600,4.7400,4.7400,199.0000,GLXG
2025-10-01 14:52:00,4.7400,4.7400,4.7400,4.7400,401.0000,GLXG
2025-10-01 14:51:00,4.7600,4.7600,4.7400,4.7400,792.0000,GLXG
2025-10-01 14:50:00,4.7400,4.7400,4.7400,4.7400,30.0000,GLXG
2025-10-01 14:49:00,4.7400,4.7400,4.7400,4.7400,14.0000,GLXG
2025-10-01 14:48:00,4.7400,4.7600,4.7400,4.7400,445.0000,GLXG
2025-10-01 14:47:00,4.7600,4.7600,4.7400,4.7400,196.0000,GLXG
2025-10-01 14:46:00,4.7700,4.7700,4.7400,4.7400,650.0000,GLXG
2025-10-01 14:45:00,4.7900,4.7900,4.7700,4.7700,442.0000,GLXG
2025-10-01 14:44:00,4.7900,4.7900,4.7700,4.7900,736.0000,GLXG
2025-10-01 14:41:00,4.7700,4.7700,4.7700,4.7700,52.0000,GLXG
2025-10-01 14:40:00,4.7800,4.7800,4.7800,4.7800,37.0000,GLXG
2025-10-01 14:38:00,4.7800,4.7800,4.7800,4.7800,1.0000,GLXG
2025-10-01 14:37:00,4.7800,4.7800,4.7800,4.7800,50.0000,GLXG
2025-10-01 14:36:00,4.7900,4.7900,4.7800,4.7800,189.0000,GLXG
2025-10-01 14:35:00,4.7900,4.7900,4.7600,4.7900,252.0000,GLXG
2025-10-01 14:34:00,4.7900,4.8000,4.7800,4.7800,184.0000,GLXG
2025-10-01 14:33:00,4.7900,4.7900,4.7900,4.7900,1.0000,GLXG
2025-10-01 14:32:00,4.7500,4.7500,4.7500,4.7500,5.0000,GLXG
2025-10-01 14:31:00,4.7400,4.7400,4.7400,4.7400,1.0000,GLXG
2025-10-01 14:30:00,4.7400,4.7600,4.7400,4.7600,37.0000,GLXG
2025-10-01 14:29:00,4.7600,4.7600,4.7600,4.7600,149.0000,GLXG
2025-10-01 14:28:00,4.8200,4.8200,4.6900,4.7400,3838.0000,GLXG
2025-10-01 14:27:00,4.8200,4.8200,4.8200,4.8200,37.0000,GLXG
2025-10-01 14:26:00,4.8297,4.8297,4.8297,4.8297,147.0000,GLXG
2025-10-01 14:25:00,4.8200,4.8200,4.8100,4.8100,388.0000,GLXG
2025-10-01 14:24:00,4.8100,4.8300,4.8100,4.8300,252.0000,GLXG
2025-10-01 14:23:00,4.8300,4.8300,4.8300,4.8300,5.0000,GLXG
2025-10-01 14:22:00,4.8300,4.8500,4.8300,4.8500,163.0000,GLXG
2025-10-01 14:21:00,4.8300,4.8500,4.8300,4.8300,1345.0000,GLXG
2025-10-01 14:20:00,4.8300,4.8500,4.8300,4.8500,39.0000,GLXG
2025-10-01 14:19:00,4.8400,4.8500,4.8400,4.8500,180.0000,GLXG
2025-10-01 14:18:00,4.8300,4.8400,4.8300,4.8400,128.0000,GLXG
2025-10-01 14:17:00,4.8500,4.8500,4.8300,4.8300,540.0000,GLXG
2025-10-01 14:16:00,4.8500,4.8500,4.8500,4.8500,53.0000,GLXG
2025-10-01 14:13:00,4.8600,4.8800,4.8600,4.8800,641.0000,GLXG
2025-10-01 14:12:00,4.8600,4.8600,4.8600,4.8600,89.0000,GLXG
2025-10-01 14:09:00,4.8500,4.8500,4.8500,4.8500,130.0000,GLXG
2025-10-01 14:07:00,4.8500,4.8782,4.8500,4.8782,326.0000,GLXG
2025-10-01 14:06:00,4.8508,4.8508,4.8508,4.8508,20.0000,GLXG
2025-10-01 14:04:00,4.8400,4.8900,4.8400,4.8900,259.0000,GLXG
2025-10-01 14:03:00,4.8400,4.8400,4.8400,4.8400,625.0000,GLXG
2025-10-01 14:02:00,4.8900,4.8900,4.8400,4.8400,15.0000,GLXG
2025-10-01 14:01:00,4.8400,4.8400,4.8400,4.8400,164.0000,GLXG
2025-10-01 14:00:00,4.8400,4.8400,4.8400,4.8400,225.0000,GLXG
2025-10-01 13:59:00,4.8800,4.8800,4.8300,4.8300,467.0000,GLXG
2025-10-01 13:58:00,4.8400,4.8800,4.8400,4.8800,419.0000,GLXG
2025-10-01 13:57:00,4.8300,4.8407,4.8300,4.8300,1548.0000,GLXG
2025-10-01 13:56:00,4.8300,4.8396,4.8300,4.8396,56.0000,GLXG
2025-10-01 13:55:00,4.8700,4.8900,4.8500,4.8500,555.0000,GLXG
2025-10-01 13:54:00,4.8400,4.8500,4.8400,4.8500,285.0000,GLXG
2025-10-01 13:53:00,4.8500,4.8500,4.8300,4.8400,208.0000,GLXG
2025-10-01 13:52:00,4.8400,4.8500,4.8400,4.8500,64.0000,GLXG
2025-10-01 13:51:00,4.8400,4.8400,4.8300,4.8400,466.0000,GLXG
2025-10-01 13:50:00,4.8300,4.8300,4.8300,4.8300,20.0000,GLXG
2025-10-01 13:49:00,4.8400,4.8400,4.8300,4.8400,31.0000,GLXG
2025-10-01 13:48:00,4.8300,4.8300,4.8300,4.8300,76.0000,GLXG
2025-10-01 13:47:00,4.8300,4.8300,4.8300,4.8300,25.0000,GLXG
2025-10-01 13:46:00,4.8300,4.8500,4.8300,4.8300,60.0000,GLXG
2025-10-01 13:45:00,4.8300,4.8300,4.8300,4.8300,33.0000,GLXG
2025-10-01 13:44:00,4.8300,4.8896,4.8300,4.8896,505.0000,GLXG
2025-10-01 13:43:00,4.8300,4.8300,4.8200,4.8200,524.0000,GLXG
2025-10-01 13:42:00,4.8100,4.8200,4.8100,4.8200,519.0000,GLXG
2025-10-01 13:41:00,4.8900,4.8900,4.8900,4.8900,5.0000,GLXG
2025-10-01 13:40:00,4.8300,4.8300,4.8300,4.8300,925.0000,GLXG
2025-10-01 13:39:00,4.8300,4.8300,4.8100,4.8100,557.0000,GLXG
2025-10-01 13:38:00,4.8300,4.8300,4.8100,4.8300,282.0000,GLXG
2025-10-01 13:37:00,4.8300,4.8900,4.8300,4.8300,154.0000,GLXG
2025-10-01 13:36:00,4.8100,4.9000,4.8100,4.9000,152.0000,GLXG
2025-10-01 13:35:00,4.8300,4.8300,4.8000,4.8000,625.0000,GLXG
2025-10-01 13:33:00,4.8300,4.8300,4.8300,4.8300,139.0000,GLXG
2025-10-01 13:32:00,4.9100,4.9100,4.8300,4.8300,627.0000,GLXG
2025-10-01 13:31:00,4.9200,4.9200,4.9100,4.9100,1504.0000,GLXG
2025-10-01 13:30:00,4.8300,4.9100,4.8300,4.9100,984.0000,GLXG
2025-10-01 13:29:00,4.8400,4.8400,4.8200,4.8200,1058.0000,GLXG
2025-10-01 13:28:00,4.8300,4.8400,4.8300,4.8300,483.0000,GLXG
2025-10-01 13:27:00,4.8400,4.8400,4.8300,4.8300,253.0000,GLXG
2025-10-01 13:26:00,4.8300,4.8300,4.8300,4.8300,2.0000,GLXG
2025-10-01 13:25:00,4.8400,4.8400,4.8400,4.8400,71.0000,GLXG
2025-10-01 13:24:00,4.9000,4.9100,4.9000,4.9100,50.0000,GLXG
2025-10-01 13:23:00,4.8300,4.8400,4.8300,4.8300,91.0000,GLXG
2025-10-01 13:22:00,4.9000,4.9000,4.8200,4.8200,53.0000,GLXG
2025-10-01 13:20:00,4.8300,4.9100,4.8300,4.9100,925.0000,GLXG
2025-10-01 13:19:00,4.8300,4.8400,4.8300,4.8400,74.0000,GLXG
2025-10-01 13:18:00,4.8300,4.8300,4.8300,4.8300,36.0000,GLXG
2025-10-01 13:17:00,4.8300,4.8300,4.8300,4.8300,186.0000,GLXG
2025-10-01 13:16:00,4.8300,4.8300,4.8300,4.8300,2.0000,GLXG
2025-10-01 13:15:00,4.8400,4.8500,4.8400,4.8500,81.0000,GLXG
2025-10-01 13:14:00,4.8300,4.8300,4.8200,4.8200,169.0000,GLXG
2025-10-01 13:13:00,4.8300,4.8300,4.8300,4.8300,51.0000,GLXG
2025-10-01 13:12:00,4.8300,4.8500,4.8200,4.8500,86.0000,GLXG
2025-10-01 13:11:00,4.8500,4.8500,4.8201,4.8300,145.0000,GLXG
2025-10-01 13:10:00,4.8400,4.8494,4.8200,4.8300,26.0000,GLXG
2025-10-01 13:09:00,4.8300,4.8400,4.8300,4.8400,46.0000,GLXG
2025-10-01 13:07:00,4.8497,4.8497,4.8488,4.8488,9.0000,GLXG
2025-10-01 13:06:00,4.8100,4.8500,4.8000,4.8500,263.0000,GLXG
2025-10-01 13:05:00,4.8000,4.8500,4.8000,4.8000,1349.0000,GLXG
2025-10-01 13:04:00,4.8011,4.8100,4.8000,4.8000,220.0000,GLXG
2025-10-01 13:03:00,4.8040,4.8040,4.8000,4.8001,558.0000,GLXG
2025-10-01 13:02:00,4.8000,4.8002,4.8000,4.8000,109.0000,GLXG
2025-10-01 13:01:00,4.8000,4.8200,4.8000,4.8000,727.0000,GLXG
2025-10-01 13:00:00,4.8000,4.8200,4.8000,4.8000,61.0000,GLXG
2025-10-01 12:59:00,4.8000,4.8100,4.8000,4.8100,16.0000,GLXG
2025-10-01 12:58:00,4.8000,4.8100,4.8000,4.8100,13.0000,GLXG
2025-10-01 12:57:00,4.8100,4.8100,4.8000,4.8000,30.0000,GLXG
2025-10-01 12:56:00,4.8100,4.8100,4.8100,4.8100,40.0000,GLXG
2025-10-01 12:55:00,4.8000,4.8100,4.8000,4.8000,1309.0000,GLXG
2025-10-01 12:54:00,4.8000,4.8000,4.8000,4.8000,83.0000,GLXG
2025-10-01 12:52:00,4.8000,4.8000,4.8000,4.8000,339.0000,GLXG
2025-10-01 12:51:00,4.8100,4.8100,4.8000,4.8000,330.0000,GLXG
2025-10-01 12:50:00,4.8000,4.8000,4.8000,4.8000,8.0000,GLXG
2025-10-01 12:49:00,4.8019,4.8019,4.8019,4.8019,66.0000,GLXG
2025-10-01 12:48:00,4.8015,4.8500,4.8000,4.8000,272.0000,GLXG
2025-10-01 12:47:00,4.8000,4.8000,4.8000,4.8000,130.0000,GLXG
2025-10-01 12:46:00,4.8000,4.8000,4.8000,4.8000,518.0000,GLXG
2025-10-01 12:45:00,4.8100,4.8100,4.8000,4.8000,100.0000,GLXG
2025-10-01 12:44:00,4.8000,4.8000,4.8000,4.8000,210.0000,GLXG
2025-10-01 12:41:00,4.7700,4.8500,4.7700,4.8000,1079.0000,GLXG
2025-10-01 12:40:00,4.8220,4.8220,4.7700,4.7700,30.0000,GLXG
2025-10-01 12:39:00,4.7707,4.8220,4.7700,4.8220,1817.0000,GLXG
2025-10-01 12:37:00,4.7701,4.7715,4.7700,4.7700,56.0000,GLXG
2025-10-01 12:36:00,4.7800,4.7800,4.7700,4.7700,444.0000,GLXG
2025-10-01 12:35:00,4.7702,4.8000,4.7702,4.8000,116.0000,GLXG
2025-10-01 12:34:00,4.7800,4.7800,4.7700,4.7700,1854.0000,GLXG
2025-10-01 12:33:00,4.7700,4.7700,4.7700,4.7700,203.0000,GLXG
2025-10-01 12:32:00,4.7700,4.7700,4.7700,4.7700,307.0000,GLXG
2025-10-01 12:31:00,4.7700,4.8300,4.7700,4.8300,11.0000,GLXG
2025-10-01 12:30:00,4.8300,4.8400,4.7700,4.8400,553.0000,GLXG
2025-10-01 12:29:00,4.8500,4.8700,4.8500,4.8500,379.0000,GLXG
2025-10-01 12:28:00,4.8500,4.8700,4.8200,4.8500,974.0000,GLXG
2025-10-01 12:27:00,4.8700,4.8991,4.8100,4.8100,116.0000,GLXG
2025-10-01 12:26:00,4.8800,4.9000,4.8100,4.9000,628.0000,GLXG
2025-10-01 12:25:00,4.8400,4.8800,4.8400,4.8800,11.0000,GLXG
2025-10-01 12:24:00,4.8800,4.8900,4.8700,4.8900,846.0000,GLXG
2025-10-01 12:23:00,4.8500,4.8709,4.8500,4.8709,280.0000,GLXG
2025-10-01 12:22:00,4.8100,4.8100,4.7800,4.8100,148.0000,GLXG
2025-10-01 12:21:00,4.8100,4.8100,4.8100,4.8100,99.0000,GLXG
2025-10-01 12:20:00,4.7600,4.8600,4.7600,4.7800,188.0000,GLXG
2025-10-01 12:19:00,4.8100,4.8100,4.7800,4.8100,807.0000,GLXG
2025-10-01 12:18:00,4.7200,4.7800,4.7200,4.7800,503.0000,GLXG
2025-10-01 12:17:00,4.8100,4.8100,4.7800,4.7800,258.0000,GLXG
2025-10-01 12:16:00,4.7300,4.8600,4.7300,4.8600,1674.0000,GLXG
2025-10-01 12:15:00,4.7500,4.8000,4.7000,4.8000,653.0000,GLXG
2025-10-01 12:14:00,4.7500,4.7500,4.6800,4.7000,434.0000,GLXG
2025-10-01 12:13:00,4.7700,4.7700,4.6500,4.7000,264.0000,GLXG
2025-10-01 12:12:00,4.8300,4.8500,4.7400,4.8200,2914.0000,GLXG
2025-10-01 12:11:00,4.8800,4.8800,4.8500,4.8500,359.0000,GLXG
2025-10-01 12:10:00,4.8513,4.9000,4.8500,4.8500,1141.0000,GLXG
2025-10-01 12:09:00,4.9000,4.9100,4.8500,4.8500,1559.0000,GLXG
2025-10-01 12:08:00,4.9300,4.9300,4.9100,4.9100,300.0000,GLXG
2025-10-01 12:07:00,4.9300,4.9300,4.9200,4.9200,431.0000,GLXG
2025-10-01 12:06:00,4.9200,4.9500,4.9200,4.9500,9156.0000,GLXG
2025-10-01 12:05:00,4.9400,4.9496,4.9200,4.9496,165.0000,GLXG
2025-10-01 12:04:00,4.9300,4.9499,4.9200,4.9211,288.0000,GLXG
2025-10-01 12:03:00,4.9200,4.9600,4.9200,4.9200,1394.0000,GLXG
2025-10-01 12:02:00,4.9300,4.9400,4.9200,4.9200,904.0000,GLXG
2025-10-01 12:01:00,4.9200,4.9300,4.9200,4.9300,1413.0000,GLXG
2025-10-01 12:00:00,4.9600,4.9650,4.9200,4.9200,24740.0000,GLXG
2025-10-01 11:59:00,4.9900,5.0300,4.9400,4.9650,8535.0000,GLXG
2025-10-01 11:58:00,5.1700,5.1700,4.9200,4.9900,17934.0000,GLXG
2025-10-01 11:57:00,5.1550,5.2500,5.1300,5.2200,40470.0000,GLXG
2025-10-01 11:56:00,5.0500,5.1700,5.0350,5.1401,22862.0000,GLXG
2025-10-01 11:55:00,5.0100,5.0600,4.9774,5.0600,16773.0000,GLXG
2025-10-01 11:54:00,5.0200,5.0400,4.9301,5.0300,19296.0000,GLXG
2025-10-01 11:53:00,4.9800,4.9800,4.9300,4.9750,3013.0000,GLXG
2025-10-01 11:52:00,4.9900,5.0400,4.9525,4.9800,7670.0000,GLXG
2025-10-01 11:50:00,4.9500,4.9500,4.9100,4.9500,1579.0000,GLXG
2025-10-01 11:49:00,5.0100,5.0300,4.9900,4.9900,4043.0000,GLXG
2025-10-01 11:48:00,5.0797,5.0800,5.0100,5.0100,6103.0000,GLXG
2025-10-01 11:47:00,5.0591,5.0800,5.0591,5.0600,7434.0000,GLXG
2025-10-01 11:46:00,4.9483,5.0600,4.9400,5.0600,5980.0000,GLXG
2025-10-01 11:45:00,4.9500,4.9500,4.9500,4.9500,363.0000,GLXG
2025-10-01 11:44:00,4.9500,4.9800,4.9206,4.9504,2614.0000,GLXG
2025-10-01 11:43:00,4.8300,4.9200,4.8100,4.9200,3516.0000,GLXG
2025-10-01 11:42:00,4.8450,4.8500,4.7900,4.8300,8597.0000,GLXG
2025-10-01 11:41:00,4.8800,4.9050,4.8400,4.8537,9485.0000,GLXG
2025-10-01 11:40:00,4.8800,4.8800,4.8800,4.8800,672.0000,GLXG
2025-10-01 11:39:00,4.8500,4.8850,4.8400,4.8850,1172.0000,GLXG
2025-10-01 11:38:00,4.9400,4.9500,4.8400,4.8500,12330.0000,GLXG
2025-10-01 11:37:00,4.9350,4.9500,4.9350,4.9450,970.0000,GLXG
2025-10-01 11:36:00,4.9300,4.9300,4.9200,4.9201,954.0000,GLXG
2025-10-01 11:35:00,4.9450,5.0500,4.9300,4.9600,24949.0000,GLXG
2025-10-01 11:34:00,4.9300,4.9699,4.9200,4.9699,4944.0000,GLXG
2025-10-01 11:33:00,4.9350,4.9750,4.9201,4.9700,3288.0000,GLXG
2025-10-01 11:32:00,4.9200,4.9850,4.8900,4.9850,3725.0000,GLXG
2025-10-01 11:31:00,4.9000,4.9200,4.6900,4.9100,14458.0000,GLXG
2025-10-01 11:30:00,4.8600,4.9600,4.8600,4.9234,1620.0000,GLXG
2025-10-01 11:29:00,4.8600,4.9800,4.8600,4.9800,28626.0000,GLXG
2025-10-01 11:28:00,4.8100,4.8300,4.8100,4.8300,940.0000,GLXG
2025-10-01 11:27:00,4.8100,4.8100,4.7800,4.8000,1236.0000,GLXG
2025-10-01 11:26:00,4.7800,4.8300,4.7520,4.7700,9584.0000,GLXG
2025-10-01 11:25:00,4.7500,4.7850,4.7500,4.7800,3271.0000,GLXG
2025-10-01 11:24:00,4.7300,4.7300,4.7300,4.7300,1483.0000,GLXG
2025-10-01 11:23:00,4.6700,4.8000,4.6400,4.7302,15156.0000,GLXG
2025-10-01 11:22:00,4.6500,4.6900,4.6500,4.6550,3022.0000,GLXG
2025-10-01 11:21:00,4.6899,4.7300,4.6300,4.6700,11046.0000,GLXG
2025-10-01 11:20:00,4.6800,4.6800,4.6800,4.6800,221.0000,GLXG
2025-10-01 11:19:00,4.6100,4.6800,4.6100,4.6500,2290.0000,GLXG
2025-10-01 11:18:00,4.6150,4.6150,4.6150,4.6150,416.0000,GLXG
2025-10-01 11:17:00,4.6300,4.6300,4.6300,4.6300,1563.0000,GLXG
2025-10-01 11:16:00,4.6600,4.6600,4.6100,4.6600,2899.0000,GLXG
2025-10-01 11:15:00,4.6300,4.7200,4.6079,4.6079,12313.0000,GLXG
2025-10-01 11:14:00,4.6550,4.6550,4.6200,4.6200,1261.0000,GLXG
2025-10-01 11:13:00,4.6200,4.6700,4.6200,4.6700,1592.0000,GLXG
2025-10-01 11:12:00,4.6600,4.6600,4.6600,4.6600,392.0000,GLXG
2025-10-01 11:11:00,4.6400,4.6400,4.6400,4.6400,101.0000,GLXG
2025-10-01 11:10:00,4.6700,4.6700,4.6100,4.6200,1869.0000,GLXG
2025-10-01 11:09:00,4.6800,4.6900,4.6800,4.6900,9406.0000,GLXG
2025-10-01 11:08:00,4.5925,4.5925,4.5925,4.5925,125.0000,GLXG
2025-10-01 11:07:00,4.6339,4.6850,4.6339,4.6850,951.0000,GLXG
2025-10-01 11:05:00,4.5750,4.6800,4.5700,4.5801,14469.0000,GLXG
2025-10-01 11:04:00,4.5800,4.5800,4.5500,4.5800,880.0000,GLXG
2025-10-01 11:03:00,4.5900,4.6000,4.5700,4.5700,1470.0000,GLXG
2025-10-01 11:02:00,4.4900,4.6100,4.4900,4.6100,6447.0000,GLXG
2025-10-01 11:00:00,4.5500,4.5600,4.5400,4.5500,4050.0000,GLXG
2025-10-01 10:59:00,4.5591,4.5591,4.5591,4.5591,969.0000,GLXG
2025-10-01 10:57:00,4.5732,4.5732,4.5732,4.5732,405.0000,GLXG
2025-10-01 10:56:00,4.4600,4.5700,4.4401,4.5700,14706.0000,GLXG
2025-10-01 10:55:00,4.4900,4.4900,4.4700,4.4700,1493.0000,GLXG
2025-10-01 10:54:00,4.4800,4.4800,4.4700,4.4700,895.0000,GLXG
2025-10-01 10:53:00,4.4700,4.4800,4.4700,4.4800,2847.0000,GLXG
2025-10-01 10:52:00,4.4750,4.4900,4.4000,4.4600,12019.0000,GLXG
2025-10-01 10:51:00,4.4900,4.5299,4.4900,4.4999,2393.0000,GLXG
2025-10-01 10:50:00,4.5599,4.5599,4.5300,4.5300,1029.0000,GLXG
2025-10-01 10:49:00,4.6500,4.6500,4.4500,4.5350,37863.0000,GLXG
2025-10-01 10:48:00,4.6700,4.6900,4.6500,4.6900,1061.0000,GLXG
2025-10-01 10:47:00,4.7000,4.7000,4.6700,4.7000,3048.0000,GLXG
2025-10-01 10:46:00,4.6900,4.7000,4.6800,4.7000,2336.0000,GLXG
2025-10-01 10:45:00,4.6900,4.7199,4.6800,4.7000,4271.0000,GLXG
2025-10-01 10:44:00,4.7000,4.7000,4.7000,4.7000,250.0000,GLXG
2025-10-01 10:43:00,4.7200,4.7200,4.7200,4.7200,150.0000,GLXG
2025-10-01 10:42:00,4.7100,4.7200,4.7000,4.7000,1531.0000,GLXG
2025-10-01 10:41:00,4.7100,4.7100,4.7100,4.7100,1644.0000,GLXG
2025-10-01 10:40:00,4.7100,4.7100,4.6850,4.7099,584.0000,GLXG
2025-10-01 10:39:00,4.7300,4.7300,4.7100,4.7100,1268.0000,GLXG
2025-10-01 10:38:00,4.7300,4.7300,4.7050,4.7100,728.0000,GLXG
2025-10-01 10:37:00,4.6900,4.7100,4.6700,4.7100,5703.0000,GLXG
2025-10-01 10:36:00,4.7150,4.7499,4.6850,4.7000,5086.0000,GLXG
2025-10-01 10:35:00,4.7400,4.7400,4.7400,4.7400,192.0000,GLXG
2025-10-01 10:34:00,4.7400,4.7500,4.7300,4.7300,1133.0000,GLXG
2025-10-01 10:33:00,4.7500,4.7500,4.7500,4.7500,388.0000,GLXG
2025-10-01 10:32:00,4.7300,4.7500,4.7300,4.7500,3184.0000,GLXG
2025-10-01 10:31:00,4.7300,4.7499,4.7100,4.7200,1869.0000,GLXG
2025-10-01 10:30:00,4.7101,4.7500,4.7100,4.7499,2312.0000,GLXG
2025-10-01 10:29:00,4.7100,4.7400,4.7100,4.7300,2435.0000,GLXG
2025-10-01 10:28:00,4.7500,4.7550,4.7101,4.7200,1246.0000,GLXG
2025-10-01 10:27:00,4.7250,4.7978,4.7100,4.7978,4979.0000,GLXG
2025-10-01 10:26:00,4.7200,4.7300,4.6800,4.7100,9518.0000,GLXG
2025-10-01 10:25:00,4.7400,4.7425,4.7200,4.7425,1087.0000,GLXG
2025-10-01 10:24:00,4.7400,4.7400,4.7400,4.7400,1092.0000,GLXG
2025-10-01 10:23:00,4.7500,4.7500,4.7500,4.7500,3021.0000,GLXG
2025-10-01 10:20:00,4.7900,4.8090,4.7800,4.7800,556.0000,GLXG
2025-10-01 10:19:00,4.7710,4.7710,4.7710,4.7710,629.0000,GLXG
